DS_IDENTIFICACAO_RECURSO,DT_AUTUACAO,DT_BAIXA,SG_UF_TRIBUNAL_ORIGEM,SG_UF_TRIBUNAL,NR_INSTANCIA_ORIGEM,NR_INSTANCIA,DT_DISTRIBUICAO,id_recurso
Processo,2022-09-10,,DF,DF,0,3,2023-03-16,396
Processo,2022-09-26,,DF,DF,0,3,2023-03-16,397
Processo,2022-10-10,2022-11-12,DF,DF,0,3,2022-10-10,398
Processo,2022-10-10,2022-11-12,DF,DF,0,3,2022-10-10,399
Processo,2022-10-10,2022-11-12,DF,DF,0,3,2022-10-10,400
Processo,2022-08-12,2023-05-30,AL,DF,2,3,2022-08-12,401
Processo,2022-08-12,2023-05-30,AL,DF,2,3,2022-08-12,402
Processo,2022-08-12,2023-05-30,AL,DF,2,3,2022-08-12,403
Processo,2022-08-12,2023-05-30,AL,DF,2,3,2022-08-12,404
Processo,2022-08-12,2023-05-30,AL,DF,2,3,2022-08-12,405
Processo,2022-09-22,2022-11-10,PA,DF,14,3,2022-09-22,406
Processo,2022-09-22,2022-11-10,PA,DF,14,3,2022-09-22,407
Processo,2023-02-15,2023-08-04,MT,DF,11,3,2023-02-15,408
Processo,2023-02-15,2023-08-04,MT,DF,11,3,2023-02-15,409
Processo,2022-10-23,2022-11-26,DF,DF,0,3,2022-10-24,410
Processo,2022-10-17,2022-11-03,DF,DF,0,3,2022-10-17,411
Processo,2023-02-28,2023-09-05,RN,DF,20,3,2023-02-28,412
Processo,2023-02-28,2023-09-05,RN,DF,20,3,2023-02-28,413
Processo,2023-02-28,2023-09-05,RN,DF,20,3,2023-02-28,414
Processo,2022-10-13,2023-09-15,DF,DF,0,3,2022-10-13,415
Processo,2022-10-13,2023-09-15,DF,DF,0,3,2022-10-13,416
Processo,2022-10-13,2023-09-15,DF,DF,0,3,2022-10-13,417
Processo,2022-10-13,2023-09-15,DF,DF,0,3,2022-10-13,418
Processo,2022-10-13,2023-09-15,DF,DF,0,3,2022-10-13,419
Processo,2022-10-04,2022-11-26,SP,DF,26,3,2022-10-04,420
Processo,2022-10-17,2022-11-11,DF,DF,0,3,2022-10-17,421
Processo,2022-10-12,2022-11-11,DF,DF,0,3,2022-10-12,422
Processo,2022-10-12,2022-11-11,DF,DF,0,3,2022-10-12,423
Processo,2022-08-24,2022-11-03,DF,DF,0,3,2022-09-07,424
Processo,2022-08-24,2022-11-03,DF,DF,0,3,2022-09-07,425
Processo,2023-07-03,,MA,DF,10,3,2023-07-03,426
Processo,2023-07-03,,MA,DF,10,3,2023-07-03,427
Processo,2023-07-03,,MA,DF,10,3,2023-07-03,428
Processo,2023-07-03,,MA,DF,10,3,2023-07-03,429
Processo,2023-07-03,,MA,DF,10,3,2023-07-03,430
Processo,2022-11-10,,MG,DF,13,3,2023-08-16,431
Processo,2022-11-10,,MG,DF,13,3,2023-08-16,432
Processo,2022-08-03,2023-03-22,BA,DF,0,3,2022-08-03,433
Processo,2022-08-03,2023-03-22,BA,DF,0,3,2022-08-03,434
Processo,2022-08-03,2023-03-22,BA,DF,0,3,2022-08-03,435
Processo,2022-08-03,2023-03-22,BA,DF,0,3,2022-08-03,436
Processo,2023-09-11,,CE,DF,6,3,2023-09-11,437
Processo,2023-09-11,,CE,DF,6,3,2023-09-11,438
Processo,2023-03-31,,MG,DF,13,3,2023-03-31,439
Processo,2022-09-09,2022-11-23,DF,DF,0,3,2022-09-09,440
Processo,2022-09-13,,DF,DF,0,3,2022-09-13,441
Processo,2022-09-13,,DF,DF,0,3,2022-09-13,442
Processo,2022-10-23,,RJ,DF,0,3,2022-10-23,443
Processo,2022-10-23,,RJ,DF,0,3,2022-10-23,444
Processo,2022-10-25,2023-03-24,RN,DF,20,3,2022-10-25,445
Processo,2022-10-25,2023-03-24,RN,DF,20,3,2022-10-25,446
Processo,2022-10-01,2022-11-23,SP,DF,26,3,2022-10-01,447
Processo,2022-10-01,2022-11-23,SP,DF,26,3,2022-10-01,448
Processo,2023-03-10,,PR,DF,16,3,2023-03-10,449
Processo,2023-03-10,,PR,DF,16,3,2023-03-10,450
Processo,2023-03-10,,PR,DF,16,3,2023-03-10,451
Processo,2022-12-08,,DF,DF,0,3,2022-12-08,452
Processo,2022-12-08,,DF,DF,0,3,2022-12-08,453
Processo,2022-12-08,,DF,DF,0,3,2022-12-08,454
Processo,2022-12-08,,DF,DF,0,3,2022-12-08,455
Processo,2022-12-08,,DF,DF,0,3,2022-12-08,456
Processo,2022-12-08,,DF,DF,0,3,2022-12-08,457
Processo,2022-09-23,2023-06-12,DF,DF,0,3,2023-01-10,458
Processo,2022-09-23,2023-06-12,DF,DF,0,3,2023-01-10,459
Processo,2023-04-12,,ES,DF,8,3,2023-04-12,460
Processo,2023-04-12,,ES,DF,8,3,2023-04-12,461
Processo,2023-04-12,,ES,DF,8,3,2023-04-12,462
Processo,2023-04-12,,ES,DF,8,3,2023-04-12,463
Processo,2023-07-12,2023-10-10,MA,DF,10,3,2023-07-12,464
Processo,2023-07-12,2023-10-10,MA,DF,10,3,2023-07-12,465
Processo,2022-10-25,2022-11-16,DF,DF,0,3,2022-10-26,466
Processo,2023-08-02,,ES,DF,8,3,2023-08-02,467
Processo,2023-08-02,,ES,DF,8,3,2023-08-02,468
Processo,2023-04-27,,ES,DF,8,3,2023-04-27,469
Processo,2023-04-27,,ES,DF,8,3,2023-04-27,470
Processo,2022-09-20,2022-11-15,DF,DF,0,3,2022-09-20,471
Processo,2022-09-20,2022-11-15,DF,DF,0,3,2022-09-20,472
Processo,2022-09-13,2023-07-13,DF,DF,0,3,2023-02-03,473
Processo,2022-09-13,2023-07-13,DF,DF,0,3,2023-02-03,474
Processo,2022-09-13,2023-07-13,DF,DF,0,3,2023-02-03,475
Processo,2022-09-13,2023-07-13,DF,DF,0,3,2023-02-03,476
Processo,2022-09-13,2023-07-13,DF,DF,0,3,2023-02-03,477
Processo,2022-09-13,2023-07-13,DF,DF,0,3,2023-02-03,478
Processo,2022-10-22,2022-11-15,DF,DF,0,3,2022-10-22,479
Processo,2023-01-09,2023-07-04,MS,DF,12,3,2023-01-09,480
Processo,2023-01-09,2023-07-04,MS,DF,12,3,2023-01-09,481
Processo,2022-07-01,2022-08-26,AM,DF,4,3,2022-07-01,482
Processo,2022-10-31,2023-09-27,SP,DF,26,3,2022-10-31,483
Processo,2022-10-31,2023-09-27,SP,DF,26,3,2022-10-31,484
Processo,2022-09-09,2023-06-12,SP,DF,0,3,2022-09-09,485
Processo,2022-09-09,2023-06-12,SP,DF,0,3,2022-09-09,486
Processo,2022-09-09,2023-06-12,SP,DF,0,3,2022-09-09,487
Processo,2022-09-18,2022-11-08,MT,DF,11,3,2022-09-18,488
Processo,2022-09-18,2022-11-08,MT,DF,11,3,2022-09-18,489
Processo,2022-10-21,2022-11-11,DF,DF,0,3,2022-10-21,490
Processo,2022-10-21,2022-11-11,DF,DF,0,3,2022-10-21,491
Processo,2022-09-08,2022-11-11,DF,DF,0,3,2022-09-08,492
Processo,2022-09-08,2022-11-11,DF,DF,0,3,2022-09-08,493
Processo,2022-09-08,2022-11-11,DF,DF,0,3,2022-09-08,494
Processo,2022-09-08,2022-11-11,DF,DF,0,3,2022-09-08,495
Processo,2022-09-08,2022-11-11,DF,DF,0,3,2022-09-08,496
Processo,2022-09-16,2022-11-15,DF,DF,0,3,2022-09-16,497
Processo,2022-09-16,2022-11-15,DF,DF,0,3,2022-09-16,498
Processo,2022-11-03,2023-09-01,PE,DF,17,3,2022-11-03,499
Processo,2022-11-03,2023-09-01,PE,DF,17,3,2022-11-03,500
Processo,2022-11-03,2023-09-01,PE,DF,17,3,2022-11-03,501
Processo,2022-11-03,2023-09-01,PE,DF,17,3,2022-11-03,502
Processo,2022-11-03,2023-09-01,PE,DF,17,3,2022-11-03,503
Processo,2022-09-13,2023-02-08,CE,DF,6,3,2022-09-13,504
Processo,2022-09-13,2023-02-08,CE,DF,6,3,2022-09-13,505
Processo,2022-09-13,2023-02-08,CE,DF,6,3,2022-09-13,506
Processo,2022-09-13,2023-02-08,CE,DF,6,3,2022-09-13,507
Processo,2022-09-13,2023-02-08,CE,DF,6,3,2022-09-13,508
Processo,2022-09-13,2023-02-08,CE,DF,6,3,2022-09-13,509
Processo,2022-10-08,2023-08-30,PR,DF,16,3,2022-10-08,510
Processo,2022-10-08,2023-08-30,PR,DF,16,3,2022-10-08,511
Processo,2022-09-10,2023-02-24,ES,DF,8,3,2022-09-10,512
Processo,2022-09-10,2023-02-24,ES,DF,8,3,2022-09-10,513
Processo,2022-04-24,,DF,DF,0,3,2022-04-24,514
Processo,2022-04-24,,DF,DF,0,3,2022-04-24,515
Processo,2022-04-24,,DF,DF,0,3,2022-04-24,516
Processo,2022-04-24,,DF,DF,0,3,2022-04-24,517
Processo,2022-04-24,,DF,DF,0,3,2022-04-24,518
Processo,2022-04-24,,DF,DF,0,3,2022-04-24,519
Processo,2022-04-24,,DF,DF,0,3,2022-04-24,520
Processo,2022-04-24,,DF,DF,0,3,2022-04-24,521
Processo,2022-04-24,,DF,DF,0,3,2022-04-24,522
Processo,2022-04-24,,DF,DF,0,3,2022-04-24,523
Processo,2022-04-24,,DF,DF,0,3,2022-04-24,524
Processo,2022-04-24,,DF,DF,0,3,2022-04-24,525
Processo,2022-04-24,,DF,DF,0,3,2022-04-24,526
Processo,2022-08-24,,DF,DF,0,3,2023-01-11,527
Processo,2022-12-12,2023-06-12,DF,DF,0,3,2022-12-12,528
Processo,2022-09-19,2022-12-16,SP,DF,26,3,2022-09-19,529
Processo,2022-10-24,2022-11-17,DF,DF,0,3,2022-10-24,530
Processo,2022-09-27,2022-12-19,MG,DF,13,3,2022-09-27,531
Processo,2022-09-27,2022-12-19,MG,DF,13,3,2022-09-27,532
Processo,2022-10-19,2022-11-23,SP,DF,0,3,2022-10-19,533
Processo,2022-10-19,2022-11-23,SP,DF,0,3,2022-10-19,534
Processo,2022-10-19,2022-11-23,SP,DF,0,3,2022-10-19,535
Processo,2022-10-19,2022-11-23,SP,DF,0,3,2022-10-19,536
Processo,2022-09-04,,DF,DF,0,3,2023-06-12,537
Processo,2022-09-04,,DF,DF,0,3,2023-06-12,538
Processo,2022-09-04,,DF,DF,0,3,2023-06-12,539
Processo,2023-07-14,,GO,DF,9,3,2023-07-14,540
Processo,2022-09-05,2022-10-03,RJ,DF,19,3,2022-09-05,541
Processo,2022-09-05,2022-10-03,RJ,DF,19,3,2022-09-05,542
Processo,2022-09-15,2022-10-21,CE,DF,0,3,2022-09-15,543
Processo,2022-09-15,2022-10-21,CE,DF,0,3,2022-09-15,544
Processo,2022-09-04,2023-10-06,SP,DF,26,3,2022-09-04,545
Processo,2022-09-04,2023-10-06,SP,DF,26,3,2022-09-04,546
Processo,2022-09-04,2023-10-06,SP,DF,26,3,2022-09-04,547
Processo,2022-09-04,2023-10-06,SP,DF,26,3,2022-09-04,548
Processo,2022-11-01,2023-08-09,SP,DF,26,3,2022-11-01,549
Processo,2022-11-01,2023-08-09,SP,DF,26,3,2022-11-01,550
Processo,2022-06-19,,DF,DF,0,3,2022-06-20,551
Processo,2022-09-19,2022-10-05,AC,DF,1,3,2022-09-19,552
Processo,2023-05-10,2023-09-11,SP,DF,26,3,2023-05-10,553
Processo,2023-04-19,,ES,DF,8,3,2023-04-19,554
Processo,2023-04-19,,ES,DF,8,3,2023-04-19,555
Processo,2023-04-19,,ES,DF,8,3,2023-04-19,556
Processo,2023-04-19,,ES,DF,8,3,2023-04-19,557
Processo,2023-03-27,,GO,DF,9,3,2023-03-27,558
Processo,2023-03-27,,GO,DF,9,3,2023-03-27,559
Processo,2023-05-24,,MA,DF,10,3,2023-05-24,560
Processo,2023-07-17,,RJ,DF,19,3,2023-07-17,561
Processo,2023-07-17,,RJ,DF,19,3,2023-07-17,562
Processo,2023-07-17,,RJ,DF,19,3,2023-07-17,563
Processo,2023-07-17,,RJ,DF,19,3,2023-07-17,564
Processo,2023-07-17,,RJ,DF,19,3,2023-07-17,565
Processo,2023-04-03,,SE,DF,25,3,2023-04-03,566
Processo,2023-04-03,,SE,DF,25,3,2023-04-03,567
Processo,2023-07-24,,PI,DF,18,3,2023-07-24,568
Processo,2023-07-24,,PI,DF,18,3,2023-07-24,569
Processo,2022-10-09,2022-11-21,SP,DF,26,3,2022-10-09,570
Processo,2022-10-09,2022-11-21,SP,DF,26,3,2022-10-09,571
Processo,2022-09-19,2022-11-07,SC,DF,24,3,2022-09-19,572
Processo,2022-10-11,,RR,DF,23,3,2022-10-11,573
Processo,2022-10-11,,RR,DF,23,3,2022-10-11,574
Processo,2022-10-11,,RR,DF,23,3,2022-10-11,575
Processo,2022-10-11,,RR,DF,23,3,2022-10-11,576
Processo,2022-10-11,,RR,DF,23,3,2022-10-11,577
Processo,2022-10-11,,RR,DF,23,3,2022-10-11,578
Processo,2022-10-11,,RR,DF,23,3,2022-10-11,579
Processo,2022-10-16,,DF,DF,0,3,2023-03-17,580
Processo,2022-10-16,,DF,DF,0,3,2023-03-17,581
Processo,2022-10-16,,DF,DF,0,3,2023-03-17,582
Processo,2022-09-23,2022-11-23,DF,DF,0,3,2022-09-23,583
Processo,2022-09-23,2022-11-23,DF,DF,0,3,2022-09-23,584
Processo,2022-10-16,2022-11-03,DF,DF,0,3,2022-10-16,585
Processo,2022-09-28,2022-11-07,SP,DF,26,3,2022-09-28,586
Processo,2022-09-28,2022-11-07,SP,DF,26,3,2022-09-28,587
Processo,2022-09-26,2022-11-11,DF,DF,0,3,2022-09-26,588
Processo,2022-09-26,2022-11-11,DF,DF,0,3,2022-09-26,589
Processo,2022-09-26,2022-11-11,DF,DF,0,3,2022-09-26,590
Processo,2022-05-26,2022-06-23,DF,DF,11,3,2022-05-26,591
Processo,2022-05-26,2022-06-23,DF,DF,11,3,2022-05-26,592
Processo,2022-09-16,2022-11-03,SC,DF,24,3,2022-09-16,593
Processo,2022-09-16,2022-11-03,SC,DF,24,3,2022-09-16,594
Processo,2022-09-16,2022-11-03,SC,DF,24,3,2022-09-16,595
Processo,2022-09-16,2022-11-03,SC,DF,24,3,2022-09-16,596
Processo,2022-10-18,,DF,DF,0,3,2023-03-20,597
Processo,2022-10-18,,DF,DF,0,3,2023-03-20,598
Processo,2022-10-18,,DF,DF,0,3,2023-03-20,599
Processo,2022-10-18,,DF,DF,0,3,2023-03-20,600
Processo,2022-10-18,,DF,DF,0,3,2023-03-20,601
Processo,2022-10-18,,DF,DF,0,3,2023-03-20,602
Processo,2022-10-18,,DF,DF,0,3,2023-03-20,603
Processo,2022-09-29,,SP,DF,26,3,2022-09-29,604
Processo,2022-09-29,,SP,DF,26,3,2022-09-29,605
Processo,2022-07-16,,DF,DF,0,3,2023-01-11,606
Processo,2022-07-16,,DF,DF,0,3,2023-01-11,607
Processo,2022-07-16,,DF,DF,0,3,2023-01-11,608
Processo,2022-07-16,,DF,DF,0,3,2023-01-11,609
Processo,2022-07-16,,DF,DF,0,3,2023-01-11,610
Processo,2022-07-16,,DF,DF,0,3,2023-01-11,611
Processo,2022-07-16,,DF,DF,0,3,2023-01-11,612
Processo,2022-07-16,,DF,DF,0,3,2023-01-11,613
Processo,2022-07-16,,DF,DF,0,3,2023-01-11,614
Processo,2022-07-16,,DF,DF,0,3,2023-01-11,615
Processo,2022-10-16,,TO,DF,0,3,2022-10-16,616
Processo,2022-10-16,,TO,DF,0,3,2022-10-16,617
Processo,2022-11-08,,AM,DF,4,3,2022-11-08,618
Processo,2022-11-08,,AM,DF,4,3,2022-11-08,619
Processo,2022-09-20,,DF,DF,0,3,2022-09-20,620
Processo,2022-09-20,,DF,DF,0,3,2022-09-20,621
Processo,2023-03-14,,RO,DF,22,3,2023-03-14,622
Processo,2023-03-14,,RO,DF,22,3,2023-03-14,623
Processo,2022-12-08,,PA,DF,14,3,2022-12-08,624
Processo,2022-12-08,,PA,DF,14,3,2022-12-08,625
Processo,2022-12-08,,PA,DF,14,3,2022-12-08,626
Processo,2022-12-08,,PA,DF,14,3,2022-12-08,627
Processo,2023-02-17,,TO,DF,27,3,2023-02-17,628
Processo,2023-02-17,,TO,DF,27,3,2023-02-17,629
Processo,2022-11-01,2023-10-05,MG,DF,13,3,2022-11-01,630
Processo,2022-11-01,2023-10-05,MG,DF,13,3,2022-11-01,631
Processo,2022-11-01,2023-10-05,MG,DF,13,3,2022-11-01,632
Processo,2022-11-01,2023-10-05,MG,DF,13,3,2022-11-01,633
Processo,2022-11-01,2023-10-05,MG,DF,13,3,2022-11-01,634
Processo,2022-11-01,2023-10-05,MG,DF,13,3,2022-11-01,635
Processo,2022-11-01,2023-10-05,MG,DF,13,3,2022-11-01,636
Processo,2022-11-01,2023-10-05,MG,DF,13,3,2022-11-01,637
Processo,2022-11-01,2023-10-05,MG,DF,13,3,2022-11-01,638
Processo,2022-11-01,2023-10-05,MG,DF,13,3,2022-11-01,639
Processo,2022-11-01,2023-10-05,MG,DF,13,3,2022-11-01,640
Processo,2022-11-01,2023-10-05,MG,DF,13,3,2022-11-01,641
Processo,2022-11-01,2023-10-05,MG,DF,13,3,2022-11-01,642
Processo,2022-11-01,2023-10-05,MG,DF,13,3,2022-11-01,643
Processo,2022-11-01,2023-10-05,MG,DF,13,3,2022-11-01,644
Processo,2022-10-25,,DF,DF,0,3,2022-10-25,645
Processo,2022-10-25,,DF,DF,0,3,2022-10-25,646
Processo,2022-10-25,,DF,DF,0,3,2022-10-25,647
Processo,2023-04-19,2023-10-06,ES,DF,8,3,2023-04-19,648
Processo,2023-04-19,2023-10-06,ES,DF,8,3,2023-04-19,649
Processo,2022-09-20,2022-10-18,MA,DF,10,3,2022-09-20,650
Processo,2023-05-10,2023-10-02,MT,DF,11,3,2023-05-10,651
Processo,2023-05-10,2023-10-02,MT,DF,11,3,2023-05-10,652
Processo,2022-08-30,2022-12-16,DF,DF,0,3,2022-08-30,653
Processo,2022-10-15,2022-11-11,DF,DF,0,3,2022-10-15,654
Processo,2023-02-09,,PA,DF,14,3,2023-02-09,655
Processo,2023-02-09,,PA,DF,14,3,2023-02-09,656
Processo,2023-02-09,,PA,DF,14,3,2023-02-09,657
Processo,2023-02-09,,PA,DF,14,3,2023-02-09,658
Processo,2023-02-09,,PA,DF,14,3,2023-02-09,659
Processo,2023-02-09,,PA,DF,14,3,2023-02-09,660
Processo,2023-02-09,,PA,DF,14,3,2023-02-09,661
Processo,2022-02-11,,DF,DF,0,3,2022-08-31,662
Processo,2022-09-19,,PB,DF,15,3,2022-09-19,663
Processo,2022-09-19,,PB,DF,15,3,2022-09-19,664
Processo,2022-09-19,,PB,DF,15,3,2022-09-19,665
Processo,2022-09-19,,PB,DF,15,3,2022-09-19,666
Processo,2022-09-12,,DF,DF,0,3,2023-02-03,667
Processo,2022-09-12,,DF,DF,0,3,2023-02-03,668
Processo,2022-09-12,,DF,DF,0,3,2023-02-03,669
Processo,2022-09-12,,DF,DF,0,3,2023-02-03,670
Processo,2022-09-12,,DF,DF,0,3,2023-02-03,671
Processo,2022-09-12,,DF,DF,0,3,2023-02-03,672
Processo,2022-09-12,,DF,DF,0,3,2023-02-03,673
Processo,2022-11-04,,AM,DF,4,3,2022-11-04,674
Processo,2022-11-04,,AM,DF,4,3,2022-11-04,675
Processo,2022-12-02,,MS,DF,12,3,2022-12-02,676
Processo,2022-12-02,,MS,DF,12,3,2022-12-02,677
Processo,2022-08-31,,SP,DF,26,3,2022-08-31,678
Processo,2022-08-31,,SP,DF,26,3,2022-08-31,679
Processo,2022-10-15,2023-03-23,DF,DF,0,3,2023-03-15,680
Processo,2022-10-15,2023-03-23,DF,DF,0,3,2023-03-15,681
Processo,2023-06-27,,MA,DF,10,3,2023-06-27,682
Processo,2023-06-27,,MA,DF,10,3,2023-06-27,683
Processo,2023-04-27,,CE,DF,6,3,2023-04-27,684
Processo,2023-04-27,,CE,DF,6,3,2023-04-27,685
Processo,2022-09-09,2023-03-21,RJ,DF,0,3,2023-03-08,686
Processo,2023-08-18,,MT,DF,11,3,2023-08-18,687
Processo,2023-08-18,,MT,DF,11,3,2023-08-18,688
Processo,2023-08-18,,MT,DF,11,3,2023-08-18,689
Processo,2022-09-17,2023-05-22,DF,DF,0,3,2023-01-11,690
Processo,2022-09-17,2023-05-22,DF,DF,0,3,2023-01-11,691
Processo,2022-09-17,2023-05-22,DF,DF,0,3,2023-01-11,692
Processo,2022-10-23,2022-11-15,DF,DF,0,3,2022-10-23,693
Processo,2023-04-14,,PA,DF,0,3,2023-04-14,694
Processo,2023-04-14,,PA,DF,0,3,2023-04-14,695
Processo,2023-04-14,,PA,DF,0,3,2023-04-14,696
Processo,2023-04-14,,PA,DF,0,3,2023-04-14,697
Processo,2022-10-29,,DF,DF,0,3,2023-03-20,698
Processo,2022-10-29,,DF,DF,0,3,2023-03-20,699
Processo,2022-10-29,,DF,DF,0,3,2023-03-20,700
Processo,2022-10-29,,DF,DF,0,3,2023-03-20,701
Processo,2022-10-29,,DF,DF,0,3,2023-03-20,702
Processo,2022-10-29,,DF,DF,0,3,2023-03-20,703
Processo,2022-10-29,,DF,DF,0,3,2023-03-20,704
Processo,2022-10-29,,DF,DF,0,3,2023-03-20,705
Processo,2022-10-29,,DF,DF,0,3,2023-03-20,706
Processo,2023-02-23,,SP,DF,0,3,2023-02-23,707
Processo,2022-08-03,2023-03-02,DF,DF,0,3,2022-08-03,708
Processo,2022-09-14,2023-03-23,DF,DF,0,3,2023-03-16,709
Processo,2022-09-14,2023-03-23,DF,DF,0,3,2023-03-16,710
Processo,2022-09-14,2023-03-23,DF,DF,0,3,2023-03-16,711
Processo,2022-09-27,2022-10-02,GO,DF,0,3,2022-09-27,712
Processo,2022-09-18,2022-11-10,DF,DF,0,3,2022-09-18,713
Processo,2022-09-18,2022-11-10,DF,DF,0,3,2022-09-18,714
Processo,2022-09-18,2022-11-10,DF,DF,0,3,2022-09-18,715
Processo,2022-09-26,2022-11-09,RJ,DF,19,3,2022-09-26,716
Processo,2022-09-26,2022-11-09,RJ,DF,19,3,2022-09-26,717
Processo,2022-09-26,2022-11-09,RJ,DF,19,3,2022-09-26,718
Processo,2022-09-26,2022-11-09,RJ,DF,19,3,2022-09-26,719
Processo,2022-08-02,2022-10-04,RO,DF,0,3,2022-08-02,720
Processo,2022-08-02,2022-10-04,RO,DF,0,3,2022-08-02,721
Processo,2023-06-14,,ES,DF,8,3,2023-06-14,722
Processo,2023-06-14,,ES,DF,8,3,2023-06-14,723
Processo,2023-02-06,2023-05-22,MA,DF,10,3,2023-02-06,724
Processo,2023-02-06,2023-05-22,MA,DF,10,3,2023-02-06,725
Processo,2022-07-19,2022-10-12,DF,DF,0,3,2022-07-19,726
Processo,2022-10-12,2023-09-15,DF,DF,0,3,2022-10-12,727
Processo,2022-10-12,2023-09-15,DF,DF,0,3,2022-10-12,728
Processo,2022-10-12,2023-09-15,DF,DF,0,3,2022-10-12,729
Processo,2022-10-12,2023-09-15,DF,DF,0,3,2022-10-12,730
Processo,2022-10-12,2023-09-15,DF,DF,0,3,2022-10-12,731
Processo,2022-09-19,2023-02-08,CE,DF,6,3,2022-09-19,732
Processo,2022-09-19,2023-02-08,CE,DF,6,3,2022-09-19,733
Processo,2022-09-12,2023-03-09,RJ,DF,0,3,2022-09-13,734
Processo,2022-09-12,2023-03-09,RJ,DF,0,3,2022-09-13,735
Processo,2022-09-12,2023-03-09,RJ,DF,0,3,2022-09-13,736
Processo,2022-09-19,2022-10-24,CE,DF,0,3,2022-09-19,737
Processo,2022-10-24,2022-11-16,DF,DF,0,3,2022-10-24,738
Processo,2022-10-08,2022-11-23,DF,DF,0,3,2022-10-08,739
Processo,2022-10-08,2022-11-23,DF,DF,0,3,2022-10-08,740
Processo,2022-10-08,2022-11-23,DF,DF,0,3,2022-10-08,741
Processo,2022-10-08,2022-11-23,DF,DF,0,3,2022-10-08,742
Processo,2022-10-08,2022-11-23,DF,DF,0,3,2022-10-08,743
Processo,2022-10-08,2022-11-23,DF,DF,0,3,2022-10-08,744
Processo,2022-11-15,2023-03-02,GO,DF,9,3,2022-11-15,745
Processo,2022-11-15,2023-03-02,GO,DF,9,3,2022-11-15,746
Processo,2022-10-18,2022-11-27,DF,DF,0,3,2022-10-18,747
Processo,2022-10-11,2022-12-17,DF,DF,0,3,2022-10-11,748
Processo,2022-10-11,2022-12-17,DF,DF,0,3,2022-10-11,749
Processo,2022-10-23,2022-11-03,DF,DF,0,3,2022-10-23,750
Processo,2022-09-15,2022-11-18,SP,DF,26,3,2022-09-15,751
Processo,2022-10-11,2022-11-03,DF,DF,0,3,2022-10-11,752
Processo,2022-08-06,2022-11-17,DF,DF,0,3,2022-08-06,753
Processo,2022-08-06,2022-11-17,DF,DF,0,3,2022-08-06,754
Processo,2022-08-06,2022-11-17,DF,DF,0,3,2022-08-06,755
Processo,2022-08-06,2022-11-17,DF,DF,0,3,2022-08-06,756
Processo,2022-08-06,2022-11-17,DF,DF,0,3,2022-08-06,757
Processo,2022-08-06,2022-11-17,DF,DF,0,3,2022-08-06,758
Processo,2022-08-06,2022-11-17,DF,DF,0,3,2022-08-06,759
Processo,2022-09-27,2022-11-11,DF,DF,0,3,2022-09-27,760
Processo,2022-09-27,2022-11-11,DF,DF,0,3,2022-09-27,761
Processo,2022-09-27,2022-11-11,DF,DF,0,3,2022-09-27,762
Processo,2022-09-27,2022-11-11,DF,DF,0,3,2022-09-27,763
Processo,2022-08-08,2022-10-25,DF,DF,0,3,2022-09-07,764
Processo,2022-10-17,2023-03-28,RS,DF,21,3,2022-10-17,765
Processo,2022-10-17,2023-03-28,RS,DF,21,3,2022-10-17,766
Processo,2023-05-03,,PI,DF,18,3,2023-05-03,767
Processo,2023-05-03,,PI,DF,18,3,2023-05-03,768
Processo,2023-04-19,,ES,DF,8,3,2023-04-19,769
Processo,2023-04-19,,ES,DF,8,3,2023-04-19,770
Processo,2023-04-03,,ES,DF,8,3,2023-04-03,771
Processo,2023-04-03,,ES,DF,8,3,2023-04-03,772
Processo,2023-04-03,,ES,DF,8,3,2023-04-03,773
Processo,2023-04-03,,ES,DF,8,3,2023-04-03,774
Processo,2022-10-09,2022-11-16,SP,DF,26,3,2022-10-09,775
Processo,2022-10-09,2022-11-16,SP,DF,26,3,2022-10-09,776
Processo,2022-08-07,2022-12-16,DF,DF,0,3,2022-08-08,777
Processo,2022-08-07,2022-12-16,DF,DF,0,3,2022-08-08,778
Processo,2022-09-21,,SP,DF,0,3,2022-09-21,779
Processo,2022-09-21,,SP,DF,0,3,2022-09-21,780
Processo,2022-09-21,,SP,DF,0,3,2022-09-21,781
Processo,2022-10-02,,BA,DF,5,3,2022-10-02,782
Processo,2022-10-02,,BA,DF,5,3,2022-10-02,783
Processo,2022-10-02,,BA,DF,5,3,2022-10-02,784
Processo,2022-10-02,,BA,DF,5,3,2022-10-02,785
Processo,2022-10-02,,BA,DF,5,3,2022-10-02,786
Processo,2022-10-02,,BA,DF,5,3,2022-10-02,787
Processo,2022-10-02,,BA,DF,5,3,2022-10-02,788
Processo,2022-10-02,,BA,DF,5,3,2022-10-02,789
Processo,2022-10-02,,BA,DF,5,3,2022-10-02,790
Processo,2022-10-22,,DF,DF,0,3,2023-03-22,791
Processo,2022-10-22,,DF,DF,0,3,2023-03-22,792
Processo,2022-10-17,,DF,DF,0,3,2023-03-16,793
Processo,2022-10-17,,DF,DF,0,3,2023-03-16,794
Processo,2022-10-17,,DF,DF,0,3,2023-03-16,795
Processo,2022-10-20,2022-11-22,DF,DF,0,3,2022-10-20,796
Processo,2022-08-15,2022-10-10,DF,DF,0,3,2022-08-15,797
Processo,2022-08-15,2022-10-10,DF,DF,0,3,2022-08-15,798
Processo,2022-08-15,2022-10-10,DF,DF,0,3,2022-08-15,799
