DT_GERACAO;HH_GERACAO;ANO_ELEICAO;DS_IDENTIFICACAO_RECURSO;NR_RECURSO;DT_AUTUACAO;DT_BAIXA;NR_PROCESSO_ORIGEM;SG_UF_TRIBUNAL_ORIGEM;NR_INSTANCIA_ORIGEM;SG_UF_TRIBUNAL;NR_INSTANCIA;DT_DISTRIBUICAO;CD_TIPO_DISTRIBUICAO;DS_TIPO_DISTRIBUICAO;CD_RELATOR;NM_RELATOR;CD_TIPO_CARGO_RELATOR;DS_TIPO_CARGO_RELATOR;CD_CLASSE;SG_CLASSE;DS_CLASSE;CD_ASSUNTO_PRINCIPAL;DS_ASSUNTO_PRINCIPAL;DS_TIPO_RECURSO;DS_NATUREZA_RECURSO;ST_CONCLUSO;QT_DECISOES;DT_ULTIMA_DECISAO;DS_ULTIMA_DECISAO
03/12/2023;05:04:53;2022;Processo;158174923;25/09/2022;15/03/2023;0600818-30.2022.6.07.0000;DF;7;DF;3;25/09/2022;;;4;Ministra Cármen Lúcia;14;Ministro;11550;RO-El;RECURSO ORDINÁRIO ELEITORAL;11616;Impugnação ao Registro de Candidatura;Embargos de Declaração;Interno;0;5;21-FEB-23;
03/12/2023;05:04:53;2022;Processo;158174924;25/09/2022;15/03/2023;0600818-30.2022.6.07.0000;DF;7;DF;3;25/09/2022;;;4;Ministra Cármen Lúcia;14;Ministro;11550;RO-El;RECURSO ORDINÁRIO ELEITORAL;11616;Impugnação ao Registro de Candidatura;Embargos de Declaração;Interno;0;5;21-FEB-23;
03/12/2023;05:04:53;2022;Processo;158300481;22/10/2022;27/11/2022;0601658-35.2022.6.00.0000;DF;0;DF;3;23/10/2022;;;49;Juiz Auxiliar - Ministro Paulo de Tarso Vieira Sanseverino;72;Juiz Auxiliar;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Impugnação;Interno;0;3;14/nov/22;
03/12/2023;05:04:53;2022;Processo;158157672;09/09/2022;18/12/2022;0600765-91.2022.6.27.0000;TO;27;DF;3;09/09/2022;;;4;Ministra Cármen Lúcia;14;Ministro;11549;REspEl;RECURSO ESPECIAL ELEITORAL;11589;Condição de Elegibilidade - Filiação Partidária;Agravo Regimental;Interno;0;4;08-DEC-22;
03/12/2023;05:04:53;2022;Processo;158157673;09/09/2022;18/12/2022;0600765-91.2022.6.27.0000;TO;27;DF;3;09/09/2022;;;4;Ministra Cármen Lúcia;14;Ministro;11549;REspEl;RECURSO ESPECIAL ELEITORAL;11589;Condição de Elegibilidade - Filiação Partidária;Agravo Regimental;Interno;0;4;08-DEC-22;
03/12/2023;05:04:53;2022;Processo;158736638;13/10/2022;;0601464-35.2022.6.00.0000;DF;0;DF;3;11/01/2023;;;6;Ministro Raul Araújo;11;Ministro;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Impugnação;Interno;0;4;24-MAY-23;
03/12/2023;05:04:53;2022;Processo;158703061;13/10/2022;;0601464-35.2022.6.00.0000;DF;0;DF;3;11/01/2023;;;6;Ministro Raul Araújo;11;Ministro;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Recurso;Interno;0;4;24-MAY-23;
03/12/2023;05:04:53;2022;Processo;159186494;13/10/2022;;0601469-57.2022.6.00.0000;DF;0;DF;3;11/01/2023;;;8;Ministro Floriano de Azevedo Marques;13;Ministro;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Impugnação;Interno;1;3;20/mar/23;
03/12/2023;05:04:53;2022;Processo;159186493;13/10/2022;;0601469-57.2022.6.00.0000;DF;0;DF;3;11/01/2023;;;8;Ministro Floriano de Azevedo Marques;13;Ministro;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Impugnação;Interno;1;3;20/mar/23;
03/12/2023;05:04:53;2022;Processo;158270279;13/10/2022;;0601469-57.2022.6.00.0000;DF;0;DF;3;11/01/2023;;;8;Ministro Floriano de Azevedo Marques;13;Ministro;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Impugnação;Interno;1;3;20/mar/23;
03/12/2023;05:04:53;2022;Processo;158247090;13/10/2022;;0601469-57.2022.6.00.0000;DF;0;DF;3;11/01/2023;;;8;Ministro Floriano de Azevedo Marques;13;Ministro;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Impugnação;Interno;1;3;20/mar/23;
03/12/2023;05:04:53;2022;Processo;158306303;25/10/2022;16/11/2022;0601723-30.2022.6.00.0000;DF;0;DF;3;26/10/2022;;;45;Juíza Auxiliar;60;Juíz Auxiliar;12625;DR;DIREITO DE RESPOSTA;11593;Direito de Resposta;Impugnação;Interno;0;1;12/nov/22;
03/12/2023;05:04:53;2022;Processo;159642898;06/10/2022;;0601372-57.2022.6.00.0000;DF;0;DF;3;10/01/2023;;;8;Ministro Floriano de Azevedo Marques;13;Ministro;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;1;4;29-SEP-23;
03/12/2023;05:04:53;2022;Processo;159642897;06/10/2022;;0601372-57.2022.6.00.0000;DF;0;DF;3;10/01/2023;;;8;Ministro Floriano de Azevedo Marques;13;Ministro;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;1;4;29-SEP-23;
03/12/2023;05:04:53;2022;Processo;158321448;27/10/2022;;0601761-42.2022.6.00.0000;DF;0;DF;3;11/01/2023;;;5;STJ1 - ocupado pela Ministra Isabel Gallotti;4;Ministro;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Impugnação;Interno;0;3;22/nov/23;
03/12/2023;05:04:53;2022;Processo;159608629;27/10/2022;;0601761-42.2022.6.00.0000;DF;0;DF;3;11/01/2023;;;5;STJ1 - ocupado pela Ministra Isabel Gallotti;4;Ministro;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Embargos de Declaração;Interno;0;3;22/nov/23;
03/12/2023;05:04:53;2022;Processo;159603036;27/10/2022;;0601761-42.2022.6.00.0000;DF;0;DF;3;11/01/2023;;;5;STJ1 - ocupado pela Ministra Isabel Gallotti;4;Ministro;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Embargos de Declaração;Interno;0;3;22/nov/23;
03/12/2023;05:04:53;2022;Processo;159603035;27/10/2022;;0601761-42.2022.6.00.0000;DF;0;DF;3;11/01/2023;;;5;STJ1 - ocupado pela Ministra Isabel Gallotti;4;Ministro;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Embargos de Declaração;Interno;0;3;22/nov/23;
03/12/2023;05:04:53;2022;Processo;158627259;27/10/2022;;0601761-42.2022.6.00.0000;DF;0;DF;3;11/01/2023;;;5;STJ1 - ocupado pela Ministra Isabel Gallotti;4;Ministro;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Impugnação;Interno;0;3;22/nov/23;
03/12/2023;05:04:53;2022;Processo;158321450;27/10/2022;;0601761-42.2022.6.00.0000;DF;0;DF;3;11/01/2023;;;5;STJ1 - ocupado pela Ministra Isabel Gallotti;4;Ministro;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Impugnação;Interno;0;3;22/nov/23;
03/12/2023;05:04:53;2022;Processo;158258915;15/10/2022;03/11/2022;0601516-31.2022.6.00.0000;DF;0;DF;3;15/10/2022;;;46;Juíza Auxiliar - Ministra Maria Claudia Bucchianeri;61;Juíz Auxiliar;12625;DR;DIREITO DE RESPOSTA;11593;Direito de Resposta;Impugnação;Interno;0;3;31-OCT-22;
03/12/2023;05:04:53;2022;Processo;158080315;08/09/2022;10/10/2022;0600974-13.2022.6.00.0000;DF;0;DF;3;08/09/2022;;;46;Juíza Auxiliar - Ministra Maria Claudia Bucchianeri;61;Juíz Auxiliar;11541;Rp;REPRESENTAÇÃO;11679;Propaganda Política - Propaganda Eleitoral - Internet;Recurso;Interno;0;2;09-OCT-22;
03/12/2023;05:04:53;2022;Processo;158168155;28/09/2022;07/03/2023;0601284-19.2022.6.00.0000;DF;0;DF;3;28/09/2022;;;46;Juíza Auxiliar - Ministra Maria Claudia Bucchianeri;61;Juíz Auxiliar;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Recurso;Interno;0;2;28-FEB-23;
03/12/2023;05:04:53;2022;Processo;158372178;13/09/2022;08/02/2023;0600186-31.2022.6.06.0000;CE;6;DF;3;13/09/2022;;;5;Ministro Benedito Gonçalves;4;Ministro;11549;REspEl;RECURSO ESPECIAL ELEITORAL;12044;Registro de Candidatura - DRAP Partido/Coligação;Agravo Regimental;Interno;0;6;19/jan/23;
03/12/2023;05:04:53;2022;Processo;158372179;13/09/2022;08/02/2023;0600186-31.2022.6.06.0000;CE;6;DF;3;13/09/2022;;;5;Ministro Benedito Gonçalves;4;Ministro;11549;REspEl;RECURSO ESPECIAL ELEITORAL;12044;Registro de Candidatura - DRAP Partido/Coligação;Agravo Regimental;Interno;0;6;19/jan/23;
03/12/2023;05:04:53;2022;Processo;158309532;13/09/2022;08/02/2023;0600186-31.2022.6.06.0000;CE;6;DF;3;13/09/2022;;;5;Ministro Benedito Gonçalves;4;Ministro;11549;REspEl;RECURSO ESPECIAL ELEITORAL;12044;Registro de Candidatura - DRAP Partido/Coligação;Recurso Extraordinário;Externo;0;6;19/jan/23;
03/12/2023;05:04:53;2022;Processo;158309531;13/09/2022;08/02/2023;0600186-31.2022.6.06.0000;CE;6;DF;3;13/09/2022;;;5;Ministro Benedito Gonçalves;4;Ministro;11549;REspEl;RECURSO ESPECIAL ELEITORAL;12044;Registro de Candidatura - DRAP Partido/Coligação;Recurso Extraordinário;Externo;0;6;19/jan/23;
03/12/2023;05:04:53;2022;Processo;158185321;13/09/2022;08/02/2023;0600186-31.2022.6.06.0000;CE;6;DF;3;13/09/2022;;;5;Ministro Benedito Gonçalves;4;Ministro;11549;REspEl;RECURSO ESPECIAL ELEITORAL;12044;Registro de Candidatura - DRAP Partido/Coligação;Embargos de Declaração;Interno;0;6;19/jan/23;
03/12/2023;05:04:53;2022;Processo;158185320;13/09/2022;08/02/2023;0600186-31.2022.6.06.0000;CE;6;DF;3;13/09/2022;;;5;Ministro Benedito Gonçalves;4;Ministro;11549;REspEl;RECURSO ESPECIAL ELEITORAL;12044;Registro de Candidatura - DRAP Partido/Coligação;Embargos de Declaração;Interno;0;6;19/jan/23;
03/12/2023;05:04:53;2022;Processo;157966011;24/08/2022;03/11/2022;0600862-44.2022.6.00.0000;DF;0;DF;3;07/09/2022;;;45;Juíza Auxiliar;60;Juíz Auxiliar;12625;DR;DIREITO DE RESPOSTA;11593;Direito de Resposta;Embargos de Declaração;Interno;0;1;26-AUG-22;
03/12/2023;05:04:53;2022;Processo;157966013;24/08/2022;03/11/2022;0600862-44.2022.6.00.0000;DF;0;DF;3;07/09/2022;;;45;Juíza Auxiliar;60;Juíz Auxiliar;12625;DR;DIREITO DE RESPOSTA;11593;Direito de Resposta;Recurso;Interno;0;1;26-AUG-22;
03/12/2023;05:04:53;2022;Processo;159788428;17/02/2023;;0601711-63.2022.6.27.0000;TO;27;DF;3;22/11/2023;;;5;STJ1 - ocupado pela Ministra Isabel Gallotti;4;Ministro;1347;RMS;RECURSO EM MANDADO DE SEGURANÇA;11714;Apuração/Totalização de Votos;Embargos de Declaração;Interno;1;5;30-OCT-23;
03/12/2023;05:04:53;2022;Processo;159788427;17/02/2023;;0601711-63.2022.6.27.0000;TO;27;DF;3;22/11/2023;;;5;STJ1 - ocupado pela Ministra Isabel Gallotti;4;Ministro;1347;RMS;RECURSO EM MANDADO DE SEGURANÇA;11714;Apuração/Totalização de Votos;Embargos de Declaração;Interno;1;5;30-OCT-23;
03/12/2023;05:04:53;2022;Processo;158322153;19/10/2022;23/11/2022;0601583-93.2022.6.00.0000;SP;0;DF;3;19/10/2022;;;3;Ministro Nunes Marques;3;Ministro;12134;TutCautAnt;TUTELA CAUTELAR ANTECEDENTE;11765;Dissolução de Órgão de Direção Partidária;Embargos de Declaração;Interno;0;2;11/nov/22;
03/12/2023;05:04:53;2022;Processo;158322154;19/10/2022;23/11/2022;0601583-93.2022.6.00.0000;SP;0;DF;3;19/10/2022;;;3;Ministro Nunes Marques;3;Ministro;12134;TutCautAnt;TUTELA CAUTELAR ANTECEDENTE;11765;Dissolução de Órgão de Direção Partidária;Embargos de Declaração;Interno;0;2;11/nov/22;
03/12/2023;05:04:53;2022;Processo;158264427;19/10/2022;23/11/2022;0601583-93.2022.6.00.0000;SP;0;DF;3;19/10/2022;;;3;Ministro Nunes Marques;3;Ministro;12134;TutCautAnt;TUTELA CAUTELAR ANTECEDENTE;11765;Dissolução de Órgão de Direção Partidária;Embargos de Declaração;Interno;0;2;11/nov/22;
03/12/2023;05:04:53;2022;Processo;159008700;04/09/2022;06/10/2023;0600279-36.2022.6.26.0000;SP;26;DF;3;04/09/2022;;;5;STJ1 - ocupado pela Ministra Isabel Gallotti;4;Ministro;11549;REspEl;RECURSO ESPECIAL ELEITORAL;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Embargos de Declaração;Interno;0;10;26-SEP-23;
03/12/2023;05:04:53;2022;Processo;159008699;04/09/2022;06/10/2023;0600279-36.2022.6.26.0000;SP;26;DF;3;04/09/2022;;;5;STJ1 - ocupado pela Ministra Isabel Gallotti;4;Ministro;11549;REspEl;RECURSO ESPECIAL ELEITORAL;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Embargos de Declaração;Interno;0;10;26-SEP-23;
03/12/2023;05:04:53;2022;Processo;158235387;30/08/2022;16/12/2022;0600893-64.2022.6.00.0000;DF;0;DF;3;30/08/2022;;;46;Juíza Auxiliar - Ministra Maria Claudia Bucchianeri;61;Juíz Auxiliar;11541;Rp;REPRESENTAÇÃO;11678;Propaganda Política - Propaganda Eleitoral - Inobservância do Limite Legal;Recurso;Interno;0;4;13-DEC-22;
03/12/2023;05:04:53;2022;Processo;157595839;26/05/2022;23/06/2022;0600012-15.2022.6.11.0022;DF;11;DF;3;26/05/2022;;;46;Juíza Auxiliar - Ministra Maria Claudia Bucchianeri;61;Juíz Auxiliar;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Impugnação;Interno;0;3;17/jun/22;
03/12/2023;05:04:53;2022;Processo;157595840;26/05/2022;23/06/2022;0600012-15.2022.6.11.0022;DF;11;DF;3;26/05/2022;;;46;Juíza Auxiliar - Ministra Maria Claudia Bucchianeri;61;Juíz Auxiliar;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Impugnação;Interno;0;3;17/jun/22;
03/12/2023;05:04:53;2022;Processo;157554974;11/02/2022;;0600082-07.2022.6.00.0000;DF;0;DF;3;31/08/2022;;;8;Ministro Floriano de Azevedo Marques;13;Ministro;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Impugnação;Interno;0;4;14-SEP-22;
03/12/2023;05:04:53;2022;Processo;158204051;09/09/2022;23/11/2022;0600988-94.2022.6.00.0000;DF;0;DF;3;09/09/2022;;;49;Juiz Auxiliar - Ministro Paulo de Tarso Vieira Sanseverino;72;Juiz Auxiliar;11541;Rp;REPRESENTAÇÃO;11675;Propaganda Política - Propaganda Eleitoral - Televisão;Recurso;Interno;0;4;11/nov/22;
03/12/2023;05:04:53;2022;Processo;157945000;17/08/2022;;0600797-49.2022.6.00.0000;DF;0;DF;3;17/11/2023;;;2;Ministro Presidente Alexandre de Moraes;78;Ministro;156;CumSen;CUMPRIMENTO DE SENTENÇA;11679;Propaganda Política - Propaganda Eleitoral - Internet;Impugnação;Interno;0;2;30-SEP-22;
03/12/2023;05:04:53;2022;Processo;159616156;09/10/2022;;0601399-40.2022.6.00.0000;DF;0;DF;3;06/06/2023;;;8;Ministro Floriano de Azevedo Marques;13;Ministro;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;1;4;19-SEP-23;
03/12/2023;05:04:53;2022;Processo;159616155;09/10/2022;;0601399-40.2022.6.00.0000;DF;0;DF;3;06/06/2023;;;8;Ministro Floriano de Azevedo Marques;13;Ministro;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;1;4;19-SEP-23;
03/12/2023;05:04:53;2022;Processo;159614674;09/10/2022;;0601399-40.2022.6.00.0000;DF;0;DF;3;06/06/2023;;;8;Ministro Floriano de Azevedo Marques;13;Ministro;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;1;4;19-SEP-23;
03/12/2023;05:04:53;2022;Processo;159614673;09/10/2022;;0601399-40.2022.6.00.0000;DF;0;DF;3;06/06/2023;;;8;Ministro Floriano de Azevedo Marques;13;Ministro;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;1;4;19-SEP-23;
03/12/2023;05:04:53;2022;Processo;159608577;09/10/2022;;0601399-40.2022.6.00.0000;DF;0;DF;3;06/06/2023;;;8;Ministro Floriano de Azevedo Marques;13;Ministro;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;1;4;19-SEP-23;
03/12/2023;05:04:53;2022;Processo;159608576;09/10/2022;;0601399-40.2022.6.00.0000;DF;0;DF;3;06/06/2023;;;8;Ministro Floriano de Azevedo Marques;13;Ministro;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;1;4;19-SEP-23;
03/12/2023;05:04:53;2022;Processo;159607107;09/10/2022;;0601399-40.2022.6.00.0000;DF;0;DF;3;06/06/2023;;;8;Ministro Floriano de Azevedo Marques;13;Ministro;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;1;4;19-SEP-23;
03/12/2023;05:04:53;2022;Processo;158647810;09/10/2022;;0601399-40.2022.6.00.0000;DF;0;DF;3;06/06/2023;;;8;Ministro Floriano de Azevedo Marques;13;Ministro;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Recurso;Interno;1;4;19-SEP-23;
03/12/2023;05:04:53;2022;Processo;158245012;09/10/2022;;0601399-40.2022.6.00.0000;DF;0;DF;3;06/06/2023;;;8;Ministro Floriano de Azevedo Marques;13;Ministro;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Impugnação;Interno;1;4;19-SEP-23;
03/12/2023;05:04:53;2022;Processo;159234613;29/09/2022;;0601304-10.2022.6.00.0000;DF;0;DF;3;02/02/2023;;;6;Ministro Raul Araújo;11;Ministro;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Recurso Extraordinário;Externo;0;7;21/nov/23;
03/12/2023;05:04:53;2022;Processo;159234614;29/09/2022;;0601304-10.2022.6.00.0000;DF;0;DF;3;02/02/2023;;;6;Ministro Raul Araújo;11;Ministro;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Recurso Extraordinário;Externo;0;7;21/nov/23;
03/12/2023;05:04:53;2022;Processo;159014444;29/09/2022;;0601304-10.2022.6.00.0000;DF;0;DF;3;02/02/2023;;;6;Ministro Raul Araújo;11;Ministro;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Embargos de Declaração;Interno;0;7;21/nov/23;
03/12/2023;05:04:53;2022;Processo;159014443;29/09/2022;;0601304-10.2022.6.00.0000;DF;0;DF;3;02/02/2023;;;6;Ministro Raul Araújo;11;Ministro;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Embargos de Declaração;Interno;0;7;21/nov/23;
03/12/2023;05:04:53;2022;Processo;158596063;29/09/2022;;0601304-10.2022.6.00.0000;DF;0;DF;3;02/02/2023;;;6;Ministro Raul Araújo;11;Ministro;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Recurso;Interno;0;7;21/nov/23;
03/12/2023;05:04:53;2022;Processo;158180781;29/09/2022;;0601304-10.2022.6.00.0000;DF;0;DF;3;02/02/2023;;;6;Ministro Raul Araújo;11;Ministro;11541;Rp;REPRESENTAÇÃO;12638;Propaganda Política - Propaganda Eleitoral - Impulsionamento;Impugnação;Interno;0;7;21/nov/23;
03/12/2023;05:04:53;2022;Processo;158246036;27/09/2022;11/11/2022;0601275-57.2022.6.00.0000;DF;0;DF;3;27/09/2022;;;46;Juíza Auxiliar - Ministra Maria Claudia Bucchianeri;61;Juíz Auxiliar;12625;DR;DIREITO DE RESPOSTA;11593;Direito de Resposta;Recurso;Interno;0;4;08/nov/22;
03/12/2023;05:04:53;2022;Processo;158246035;27/09/2022;11/11/2022;0601275-57.2022.6.00.0000;DF;0;DF;3;27/09/2022;;;46;Juíza Auxiliar - Ministra Maria Claudia Bucchianeri;61;Juíz Auxiliar;12625;DR;DIREITO DE RESPOSTA;11593;Direito de Resposta;Recurso;Interno;0;4;08/nov/22;
03/12/2023;05:04:53;2022;Processo;158168203;27/09/2022;11/11/2022;0601275-57.2022.6.00.0000;DF;0;DF;3;27/09/2022;;;46;Juíza Auxiliar - Ministra Maria Claudia Bucchianeri;61;Juíz Auxiliar;12625;DR;DIREITO DE RESPOSTA;11593;Direito de Resposta;Impugnação;Interno;0;4;08/nov/22;
03/12/2023;05:04:53;2022;Processo;158157055;27/09/2022;11/11/2022;0601275-57.2022.6.00.0000;DF;0;DF;3;27/09/2022;;;46;Juíza Auxiliar - Ministra Maria Claudia Bucchianeri;61;Juíz Auxiliar;12625;DR;DIREITO DE RESPOSTA;11593;Direito de Resposta;Impugnação;Interno;0;4;08/nov/22;
03/12/2023;05:04:53;2022;Processo;158256619;15/09/2022;18/11/2022;0600826-76.2022.6.26.0000;SP;26;DF;3;15/09/2022;;;7;Ministro Ramos Tavares;7;Ministro;11549;REspEl;RECURSO ESPECIAL ELEITORAL;11591;Condição de Elegibilidade - Pleno Exercício dos Direitos Políticos;Agravo Regimental;Interno;0;4;18/nov/22;
03/12/2023;05:04:53;2022;Processo;159129764;02/10/2022;;0600575-43.2022.6.05.0000;BA;5;DF;3;02/10/2022;;;6;Ministro Raul Araújo;11;Ministro;12626;AREspE;AGRAVO EM RECURSO ESPECIAL ELEITORAL;11651;Pesquisa Eleitoral - Registro de Pesquisa Eleitoral;Embargos de Declaração;Interno;0;8;26-SEP-23;
03/12/2023;05:04:53;2022;Processo;159129763;02/10/2022;;0600575-43.2022.6.05.0000;BA;5;DF;3;02/10/2022;;;6;Ministro Raul Araújo;11;Ministro;12626;AREspE;AGRAVO EM RECURSO ESPECIAL ELEITORAL;11651;Pesquisa Eleitoral - Registro de Pesquisa Eleitoral;Embargos de Declaração;Interno;0;8;26-SEP-23;
03/12/2023;05:04:53;2022;Processo;159051927;02/10/2022;;0600575-43.2022.6.05.0000;BA;5;DF;3;02/10/2022;;;6;Ministro Raul Araújo;11;Ministro;12626;AREspE;AGRAVO EM RECURSO ESPECIAL ELEITORAL;11651;Pesquisa Eleitoral - Registro de Pesquisa Eleitoral;Impugnação;Interno;0;8;26-SEP-23;
03/12/2023;05:04:53;2022;Processo;159475963;28/01/2022;;0600037-03.2022.6.00.0000;DF;0;DF;3;22/02/2022;;;46;Juíza Auxiliar - Ministra Maria Claudia Bucchianeri;61;Juíz Auxiliar;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Embargos de Declaração;Interno;1;4;21/nov/23;
03/12/2023;05:04:53;2022;Processo;159475962;28/01/2022;;0600037-03.2022.6.00.0000;DF;0;DF;3;22/02/2022;;;46;Juíza Auxiliar - Ministra Maria Claudia Bucchianeri;61;Juíz Auxiliar;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Embargos de Declaração;Interno;1;4;21/nov/23;
03/12/2023;05:04:53;2022;Processo;157617321;28/01/2022;;0600037-03.2022.6.00.0000;DF;0;DF;3;22/02/2022;;;46;Juíza Auxiliar - Ministra Maria Claudia Bucchianeri;61;Juíz Auxiliar;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Impugnação;Interno;1;4;21/nov/23;
03/12/2023;05:04:53;2022;Processo;158827559;27/10/2022;;0601758-87.2022.6.00.0000;DF;0;DF;3;16/03/2023;;;4;Ministra Cármen Lúcia;14;Ministro;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Recurso;Interno;0;2;06-OCT-23;
03/12/2023;05:04:53;2022;Processo;158300483;25/10/2022;27/11/2022;0601716-38.2022.6.00.0000;DF;0;DF;3;25/10/2022;;;44;Juíza Auxiliar - Ministra Maria Isabel Gallotti;59;Juíz Auxiliar;12625;DR;DIREITO DE RESPOSTA;11593;Direito de Resposta;Impugnação;Interno;0;1;09/nov/22;
03/12/2023;05:04:53;2022;Processo;158111645;28/07/2022;;0600610-41.2022.6.00.0000;DF;0;DF;3;20/03/2023;;;4;Ministra Cármen Lúcia;14;Ministro;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Recurso;Interno;1;2;17-SEP-22;
03/12/2023;05:04:53;2022;Processo;157891712;28/07/2022;;0600610-41.2022.6.00.0000;DF;0;DF;3;20/03/2023;;;4;Ministra Cármen Lúcia;14;Ministro;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Impugnação;Interno;1;2;17-SEP-22;
03/12/2023;05:04:53;2022;Processo;157965907;19/08/2022;28/10/2022;0600812-18.2022.6.00.0000;RS;0;DF;3;19/08/2022;;;6;Ministro Raul Araújo;11;Ministro;120;MSCiv;MANDADO DE SEGURANÇA CÍVEL;11765;Dissolução de Órgão de Direção Partidária;Embargos de Declaração;Interno;0;2;19-OCT-22;
